
💫央视频道,#genre#
纬来戏剧台,P2p://135.148.104.228:19806/65109e8fc60e4ebab7a61706f46093b0
高点综合台,P2p://135.148.104.228:19806/d05d3a06c9ec4c4fb9bdb0f9e09127bf
BBC World News,P2p://135.148.104.228:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English,P2p://135.148.104.228:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
HITS,P2p://135.148.104.228:19806/be8e6fe7ffd343edb7bec5d01de30204
壹电视新闻台,P2p://135.148.104.228:19806/6448e5fd0004b44d1e97391d4d2c0333
年代新闻,P2p://135.148.104.228:19806/64548033000a719c4be99d8434f175bc
东森新闻台,P2p://135.148.104.228:19806/ba830fdb097a47af9f74ef81c7d1d715
中天新闻台,P2p://135.148.104.228:19806/645a505500087efb629eacb405a54a42
民视新闻台,P2p://135.148.104.228:19806/64577cff0001eb7c5795230f6bb8749b
三立新闻台,P2p://135.148.104.228:19806/645500960008581e4ddf1fbf03fc57a9
TVBS新闻台,P2p://135.148.104.228:19806/beaa6cbcf1034703a97d3295f8c0ae60
TVBS,P2p://135.148.104.228:19806/644d1a13000e2f842f02b17e6e9f6cae
东森财经新闻台,P2p://135.148.104.228:19806/644bc6970002cc0e29d4923028d9436e
非凡新闻台,P2p://135.148.104.228:19806/b0b56f5fa2894372a0573751d819e46a
卫视电影台,P2p://135.148.104.228:19806/e6614f107c924a868360f724bf10f9d8
东森电影台,P2p://135.148.104.228:19806/c4890d819ae5497db49b4f13a019e128
纬来电影台,P2p://135.148.104.228:19806/ae654eeece794e40b003597793cf810a
龙祥电影,P2p://135.148.104.228:19806/644b663d0002f2fe285c32b00e0f46ef
HBO,P2p://135.148.104.228:19806/dc01bf43a9fd4c0594f0a73ee31ab4a5
东森洋片台,P2p://135.148.104.228:19806/cbe8fad92b7e4497bce416a75eae4708
AXN,P2p://135.148.104.228:19806/928f8533e609499cabbd6968526b392a
好莱坞电影台,P2p://135.148.104.228:19806/86c7f4066b9c49f3808094bd356b8b33
CINEMAX,P2p://135.148.104.228:19806/1d1c586a05ef4c13b029464c6d4644a1
纬来育乐台,P2p://135.148.104.228:19806/dd458fff62614481a7e9d65da897af75
纬来体育台,P2p://135.148.104.228:19806/801a9a12c10d4d04953332771aee0dba
ELEVEN体育1台,P2p://135.148.104.228:19806/61a3473768ec4860bf9c5cc9911f71d6
JET综合台,P2p://135.148.104.228:19806/4b790bc46760452b8dd811bf9389ff73
国兴卫视,P2p://135.148.104.228:19806/6457861a0007f0fb57b8b61d67816348
STAR World,P2p://135.148.104.228:19806/77334a5315e84cf2b964beae14b6cdbc
Z频道,P2p://135.148.104.228:19806/2a5836bb5cae422b95e2a523e488bb24
Animax,P2p://135.148.104.228:19806/09993190594140d3a87996691fdea68c
尼克儿童频道,P2p://135.148.104.228:19806/73d77b0470724ad4a8dadc3854881cda
MTV,P2p://135.148.104.228:19806/2db96125eaff4f459c2c18dccc2762fa
八大娱乐台,P2p://135.148.104.228:19806/58f45dfdc5c8449d94b4341a63fe9031
三立iNEWS,P2p://135.148.104.228:19806/485326d984014d0fb87e9ac6ae03e137
龙华偶像,P2p://135.148.104.228:19806/cbbe870376f9427790c695a7b4763ca4
tvN,P2p://135.148.104.228:19806/645fb9b800079c5f77c2572e6a78418d
DW,P2p://135.148.104.228:19806/da713062bd9d419a913b6e9b1aef8fb6
France24,P2p://135.148.104.228:19806/36154fded93f445f863db448232fffa4
非凡商业台,P2p://135.148.104.228:19806/5fd11cbd11bc4481b7e3b16808b70a5d
公视3台,P2p://135.148.104.228:19806/644b68b6000986562865dcfd18684edd
大爱2台,P2p://135.148.104.228:19806/645786e2000d8b6357bbc4c47442653f
ELTV生活英语台,P2p://135.148.104.228:19806/264eb6cb34c5497a99312ce73883a073
靖洋卡通Nice Bingo,P2p://135.148.104.228:19806/9c0a957495a044c78942d4d7adb54662
靖天卡通台,P2p://135.148.104.228:19806/31373da9de144c1fbe1f505bcaa978aa
达文西频道,P2p://135.148.104.228:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
Nick Jr.,P2p://135.148.104.228:19806/002b860a0a6b46c280d4eef8c2debee1
国会频道1,P2p://135.148.104.228:19806/4cfc6c926b9549c7b886205726151a3c
国会频道2,P2p://135.148.104.228:19806/3f4b0cb786764e0c942390995ed9ed44
MTV Live,P2p://135.148.104.228:19806/644b68b5000c14aa2865d9c1567d521e
Mezzo Live,P2p://135.148.104.228:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐,P2p://135.148.104.228:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic,P2p://135.148.104.228:19806/7e72c3e7a1584bc096789ccd40162bc4
爱尔达体育1台(备),P2p://135.148.104.228:19806/7ee39f66b9f448979335e4067812760f
爱尔达体育2台,P2p://135.148.104.228:19806/64604ca4000ec4a27a0042e203a811eb
TRACE Sport Stars,P2p://135.148.104.228:19806/e52cafc2a2864446ba65c2b1e787ef52
博斯高球,P2p://135.148.104.228:19806/644e9b25000c685d34e2df612a7375dc
博斯高球二台,P2p://135.148.104.228:19806/5469d36a29bd428bbd60342fe7db2471
博斯网球台,P2p://135.148.104.228:19806/644e9b26000400c834e2e116485d6736
博斯魅力网,P2p://135.148.104.228:19806/d2e51a0dea8e4698945f956bd8e13ad9
博斯无限台,P2p://135.148.104.228:19806/644e9b25000559f634e2dd8c46c81a89
博斯无限二台,P2p://135.148.104.228:19806/4e3ed72f4150435d90bf020a74ea1bc5
博斯运动,P2p://135.148.104.228:19806/644e9b24000f31b634e2dc24008c5e76
ELEVEN体育2台,P2p://135.148.104.228:19806/e3aeaea58e574957a3ce60d7e2d1081d
智林体育台,P2p://135.148.104.228:19806/e32d399935b14711ad1b193cd5841274
博斯运动二台,P2p://135.148.104.228:19806/5faa98e5bbc442e4bd72b544651dd1be
OUTDOOR,P2p://135.148.104.228:19806/6057993e3b7d40ce81c274cb04e6db5a
HBO强档巨献,P2p://135.148.104.228:19806/f33628c42a3645dba83d317e70abf28c
HBO原创巨献,P2p://135.148.104.228:19806/8987f1bb3c9740e980bce7d787cfba0d
国家地理高画质野生频道,P2p://135.148.104.228:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
BBC Earth,P2p://135.148.104.228:19806/34f24f8ef6214f94a7e8d5981eb9cde2
Discovery Asia,P2p://135.148.104.228:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery科学频道,P2p://135.148.104.228:19806/862c9ba288c44277925b51c391df263b
DMAX,P2p://135.148.104.228:19806/645786e20006a4f857bbc2ff4d3a0833
EVE,P2p://135.148.104.228:19806/2adb8e78858a455a84520253425057f3
滚动力rollor,P2p://135.148.104.228:19806/136a99af59514db0994eccafd13c926f
历史频道,P2p://135.148.104.228:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉频道,P2p://135.148.104.228:19806/ac8e4a1c6d944d28a3d281d65f6892a2
BBC Lifestyle,P2p://135.148.104.228:19806/99d72fa5a5e94df7a3d961690ee09785
LUXE TV,P2p://135.148.104.228:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime,P2p://135.148.104.228:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台,P2p://135.148.104.228:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道,P2p://135.148.104.228:19806/d6ed657bb866458a91e28701a1b0bcf1
Love Nature,P2p://135.148.104.228:19806/0e5b3219870a4f79bec208ec1fbaad63
美食星球,P2p://135.148.104.228:19806/c8b8f19c8410441eb9e9039572c72137
亚洲美食频道,P2p://135.148.104.228:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
亚洲旅游台,P2p://135.148.104.228:19806/8e7af36f23874793854226c5b64097d3
EYE TV旅游台,P2p://135.148.104.228:19806/1f972fea45904a9caa1119860d4d4b70
时尚频道,P2p://135.148.104.228:19806/e87adc01be824ef19f005a76e4fce189
好消息2台,P2p://135.148.104.228:19806/cb76c9e88c7640338483654e54fa3feb
三立综合台,P2p://135.148.104.228:19806/88111b4d4a2b458cacbff40f21b31d7e
靖天资讯台,P2p://135.148.104.228:19806/73055a21a1ca42d09f7ffd71999903bd
靖天综合台,P2p://135.148.104.228:19806/584a9cd055a345c0aeee443b3689a0b0
靖天育乐台,P2p://135.148.104.228:19806/7041763caa1a48e4bc840abd3747f33d
中视经典台,P2p://135.148.104.228:19806/0a7a6c90f54b48e0878d0594d08916f6
中视菁采台,P2p://135.148.104.228:19806/dc2d664758354920a5935d334a40e7e8
TVBS精采台,P2p://135.148.104.228:19806/8f1da99629564b52ba7ebf7621218671
壹电视综合,P2p://135.148.104.228:19806/2b36e682b58e4ad391e9b92657353ece
纬来精采,P2p://135.148.104.228:19806/494e120f435d4da6bbdd81e8e47d4d69
ETtoday综合台,P2p://135.148.104.228:19806/87a1551a86004305b6cfd947fb0898ef
民视第一台,P2p://135.148.104.228:19806/b82e864a876e4a99adf62a0f7a797714
民视台湾台,P2p://135.148.104.228:19806/742c1ff14b4b47d49007cd12204c8483
Nice TV靖天欢乐台,P2p://135.148.104.228:19806/98a98abaa4ef450aa710ba2f039a08e7
八大优频道,P2p://135.148.104.228:19806/c856f18bc2c341c1a62efaecf715cb95
三立戏剧台,P2p://135.148.104.228:19806/3895ac8ec28947a3986879aaaffd940b
龙华戏剧,P2p://135.148.104.228:19806/955e7726fd614ca882010eedce3fe41f
靖天戏剧台,P2p://135.148.104.228:19806/3baa9af2462a4ebaaacbff7f0fef72e8
靖洋戏剧台,P2p://135.148.104.228:19806/1137318be4d5414bbd8dd81b8187154c
靖天日本台,P2p://135.148.104.228:19806/b44ffe1378b4424e975f518583c4915a
i-Fun动漫台,P2p://135.148.104.228:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
韩国娱乐台,P2p://135.148.104.228:19806/9f533ff19cae4327a3e1a0ab41c8a7ec
星卫娱乐台,P2p://135.148.104.228:19806/6458c64d000ad5ba5c9b7e10601611bd
ROCK Extreme,P2p://135.148.104.228:19806/83372f3612d641d5aa2ad1a2073317b8
中视新闻台,P2p://135.148.104.228:19806/8817421e14dd462f8deede53ce057af1
寰宇新闻台,P2p://135.148.104.228:19806/644caa69000a86d02d4e808470d2023f
华视新闻,P2p://135.148.104.228:19806/ab85a40ff8754fe58c6aec3a9768925d
NHK新闻资讯台,P2p://135.148.104.228:19806/2827343b83c648d08bf066785cf70ad0
美亚电影台HD,P2p://135.148.104.228:19806/c4cf7dc18295472595398d0ad757ccf1
龙华电影,P2p://135.148.104.228:19806/cede451738ef405fbb9fd50f010c6e69
星卫HD电影台,P2p://135.148.104.228:19806/e241d240f66a45adb8be67c8c5cb7edc
靖天映画,P2p://135.148.104.228:19806/3ee9183e81d7426b9951e42251877c96
靖天电影台,P2p://135.148.104.228:19806/030b9d54cd424c6ba0d5e8acf16f9769
WARNER TV,P2p://135.148.104.228:19806/875d0108135e450485fe55ebca3e1a43
Star Movies HD,P2p://135.148.104.228:19806/bcf382b353a74b509a5ca1354b689efe
AMC最爱电影,P2p://135.148.104.228:19806/42dc2f449f2c49859e103b0236c34ab1
HBO Family,P2p://135.148.104.228:19806/ac77e78ed9ea4ff384eaa0de73b75df0
CatchPlay电影台,P2p://135.148.104.228:19806/7e53298e858e453d8cd89a4f09de4f12
CinemaWorld,P2p://135.148.104.228:19806/82a4e1f9268245ed93f38fcb17732c8f
壹电视电影台,P2p://135.148.104.228:19806/c4d7d3c0d08941afa5b11dfa41a74576
采昌影剧台,P2p://135.148.104.228:19806/46320be49d0f44aea4691fe2cc087bab
佛卫慈悲台,P2p://135.148.104.228:19806/b1f5e04866ea476786f2d26f1d2f84f7
TV5Monde,P2p://135.148.104.228:19806/5206358477b44788b15c15f7ad658464
Cbeebies,P2p://135.148.104.228:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
EYE TV戏剧台,P2p://135.148.104.228:19806/75e45b2ae9bd4a5fa05906c00742d7a1
台视新闻台,P2p://135.148.104.228:19806/6458c34b000df71b5c8fbf0c55f221b5
寰宇新闻台湾台,P2p://135.148.104.228:19806/6458c4bf000411595c95699b34765f35
台视财经台,P2p://135.148.104.228:19806/6458c34c00065a835c8fc1003c896dab
纬来日本,P2p://135.148.104.228:19806/83bd0d8db4124c15ad8f88828c6b344b
爱尔达影剧台,P2p://135.148.104.228:19806/6458c4bf000bb65f5c956b8f6ab30530
ROCK Entertainment,P2p://135.148.104.228:19806/ef256b49ee4c4b83ad97da453803dde6
民视(备),P2p://135.148.104.228:19806/07b465de830f4fb7a7e9b3f826401578
三立台湾台(备),P2p://135.148.104.228:19806/f2040a67eec34cb4a65705be966c7f01
Dreamworks,P2p://135.148.104.228:19806/8b6a297545fb4063ace56e824af32a35
TV5MONDE Style 生活时尚,P2p://135.148.104.228:19806/d7524c09437e4caf95c37c75d34f5550
Travel Channel,P2p://135.148.104.228:19806/644e9b240008c0cb34e2da7f6b043e97
影迷数位电影台,P2p://135.148.104.228:19806/644e9b270003dc3234e2e4fe1d6f0c2b
卫视中文台,P2p://135.148.104.228:19806/9d38f569252d4317834d6c9a9ae03a32
爱尔达体育1台,P2p://135.148.104.228:19806/694aae01164f482eae2be66c1255171c
Star Movies Gold,P2p://135.148.104.228:19806/644e9b27000a398734e2e694611871b6
爱尔达体育3台,P2p://135.148.104.228:19806/bed0a4b629d149bc90aee0522c633b43
台视(备),P2p://135.148.104.228:19806/f7826ceb93174d1f95c677cb053290d8
大爱(备),P2p://135.148.104.228:19806/210ccc7869454699884184ab4c6c477d
中视(备),P2p://135.148.104.228:19806/4c53fced68824bc1b4e35dbd375e532a
华视(备),P2p://135.148.104.228:19806/8a4bfdfe9e844addb903a90141d2fad5

公视(备),P2p://135.148.104.228:19806/04efa7fef50b40afa265050107d00bd8
东森新闻台(备),P2p://135.148.104.228:19806/645c9fee000e01606ba59bc415d52492
镜新闻,P2p://135.148.104.228:19806/e3e4efe5fc44494eac3a307a9ce46027
Taiwan+,P2p://135.148.104.228:19806/440274e63a1e4db099c42291fa80f43b
东森购物2台,P2p://135.148.104.228:19806/44be4ceee59e4f5fb65ec5c2aa672e35
东森购物1台,P2p://135.148.104.228:19806/cc3ef976a9114c769714c313df7f1faf
港台電視31,P2p://135.148.104.228:19806/5c7ff8bb2e0349cdab492d5aea25ff3c
港台电视32,P2p://135.148.104.228:19806/afa315c3220e4a3898e3e2b3beca6ac7
HOY TV,P2p://135.148.104.228:19806/e77cb31fe80747d298ef0d2d9c919f07
﻿翡翠台(备),P2p://135.148.104.228:19806/03b76f07cea3474a913541c586fc0747
J2,P2p://135.148.104.228:19806/1d7353774ff645bcbca9f9d5538c4ba7
无线新闻台(备),P2p://135.148.104.228:19806/fee4b6f52177485c870f9389d95a8801
无线新闻台,P2p://135.148.104.228:19806/645b35240005cc12661c74a01c6f573c
无线财经·资讯台,P2p://135.148.104.228:19806/a2c94bb395ca47a095859dc72d106a2e
ViuTVsix,P2p://135.148.104.228:19806/c4c1c3b894794541baf86612a8c8ce33
ViuTV,P2p://135.148.104.228:19806/894e66f1d02e423f9d6726108942dcf1
凤凰中文台,P2p://135.148.104.228:19806/645385720009117848161b4e340f749d
凤凰资讯台,P2p://135.148.104.228:19806/0b7958cc2d1c4a6f9f9449e92ad92b9e
凤凰香港台,P2p://135.148.104.228:19806/b70e94e7ac144bf585ad3bb140833c64
TVB星河(粤),P2p://135.148.104.228:19806/18d7387cc825496db789bbfa731a5707
阳光卫视,P2p://135.148.104.228:19806/2248ad425a574167b4c28e6378071e2e
澳门-MACAU,P2p://135.148.104.228:19806/c387d27336de4557b3dbe76999c5d9e5
澳门莲花,P2p://135.148.104.228:19806/bba45ad672ed40a9b433330c4839cfe2
now新闻台,P2p://135.148.104.228:19806/d7d8ced83c694ee09eda089b554d9dc5
HKC电影台,P2p://135.148.104.228:19806/f64b49e3829e4fe2bf948a18b19c5a98
凤凰电影台,P2p://135.148.104.228:19806/2df8c6787b0a4f08bee3dcccd49aef8b
HKC新闻台,P2p://135.148.104.228:19806/a30ba03ec986438088e5748c21ac1f5b
HKC财经资讯台,P2p://135.148.104.228:19806/eaa39196584e4c4eaeda40279785dfc6
HKC 18,P2p://135.148.104.228:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
HKC 603,P2p://135.148.104.228:19806/2141e79414314275a21c96d6b9a74933
HKC體育台,P2p://135.148.104.228:19806/edd0e12a6a464363a6bf754f4ecc0b99
HKC Sports Plus 1,P2p://135.148.104.228:19806/82f71e9986084c86a85807f6fa9ab8a5
HKC综合娱乐台,P2p://135.148.104.228:19806/aedac82c51ca473aafe301199d9a07eb
TVB娱乐新闻台,P2p://135.148.104.228:19806/8378c6ce158144038e684ac97d498273
翡翠台,P2p://135.148.104.228:19806/645c8bbf0007c6216b56c2955f644196
TVB经典台,P2p://135.148.104.228:19806/d63e2f53bfab45a5ab38e79430862268
Thrill,P2p://135.148.104.228:19806/14f535a7ec5a4939a67e7165f94ca38e
明珠台,P2p://135.148.104.228:19806/24e912a5d830431fbd5d9ca1792be9de
18台,P2p://135.148.104.228:19806/5b5b0e8be20b431281382660b7d67906
HKC Sports Plus 3,P2p://135.148.104.228:19806/a27709fdfa574a5f9ca52c490a37435b
美亚电影台(粤语),P2p://135.148.104.228:19806/64550dca000ac0cf4e12b37b0be73efc
Hands Up,P2p://135.148.104.228:19806/6f319c6a8c154eeeb7aeb9a2c0767b8a
粤语片台,P2p://135.148.104.228:19806/438531070655458b8e07cad61e518d7b
亚洲剧台,P2p://135.148.104.228:19806/9d60d2f9f6fa4a368fbe457f8efad108
功夫台,P2p://135.148.104.228:19806/645b3c4f000b82ea663876002bf2462a
HOY资讯台,P2p://135.148.104.228:19806/70b4e795ea654fb5bad399c2268c2fed
CNN,P2p://135.148.104.228:19806/3745a94cbe904b9480d19a1b5dfc6275
TV1,P2p://135.148.104.228:19806/519780d62c50468ab76f627c2b504945
TV2,P2p://135.148.104.228:19806/e1eb0543c47f4805b26c905827887846
TV3,P2p://135.148.104.228:19806/f25a43aee7684d298bd15700407d91a8
NTV7,P2p://135.148.104.228:19806/2a40059537f84018be629529e49148e8
八度空间,P2p://135.148.104.228:19806/645ca03c000900b16ba6cb2b3d9530d5
TV9,P2p://135.148.104.228:19806/8ea2c8ff4dee4f88b641126386d3f885
Astro Oasis HD,P2p://135.148.104.228:19806/bf82734debfb40e19e42098b957d6714
Astro Warna HD,P2p://135.148.104.228:19806/349803c1885b42e1b7d4342f6900c19e
Astro Citra HD,P2p://135.148.104.228:19806/43e1c64801db497ca9fc99a3d867f6d0
Al-Hijrah,P2p://135.148.104.228:19806/17481aac956e41ac84d833ccdfcee2f8
SUN TV,P2p://135.148.104.228:19806/a8f4b8ee9cda45efab5792cc50b07a60
爱奇艺,P2p://135.148.104.228:19806/206defdef43a42fb8ee50238e76ac32c
Astro小太阳,P2p://135.148.104.228:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro AEC(备),P2p://135.148.104.228:19806/645e3c400002030a71f03906176b2ff1
Astro双星,P2p://135.148.104.228:19806/013a1d56a616457492220b460d7f3b06
天映频道,P2p://135.148.104.228:19806/644b68b3000a7c162865d184572c1ff0
翡翠台(华丽台),P2p://135.148.104.228:19806/273abed884a24011a410ddb0ea81cb1a
Astro AOD HD 311,P2p://135.148.104.228:19806/8efee211ca7247078c8ab2db528bb701
中天亚洲台,P2p://135.148.104.228:19806/362649bea34241588b42dd964bdfb100
TVB星河(粤),P2p://135.148.104.228:19806/18d7387cc825496db789bbfa731a5707
天映经典,P2p://135.148.104.228:19806/644b663d000a432e285c34846b9e74d6
Astro欢喜台,P2p://135.148.104.228:19806/6451da7f0009db08419256457134482d
KBS World,P2p://135.148.104.228:19806/26152f8d16224d09bca6368ae2db3e36
ONE,P2p://135.148.104.228:19806/952368f8f4cf42339c651edcb6267585
Colors Hindi,P2p://135.148.104.228:19806/0d693f25b44b493cae09c0497b93db53
TVS,P2p://135.148.104.228:19806/301fb4a3cef840fe89f72011933a93d3
tvN Movies HD,P2p://135.148.104.228:19806/0c39816f6b864d57a8a7c9c956e31952
Astro Awani,P2p://135.148.104.228:19806/975e906650de41bcbafead57cbf0d880
CGTN,P2p://135.148.104.228:19806/b1f0e7e90e654f63a369f11b54428643
BBC World News,P2p://135.148.104.228:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English,P2p://135.148.104.228:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
Astro Ceria,P2p://135.148.104.228:19806/91018054446042e183ac5f3bdc296f7c
Cartoon Network,P2p://135.148.104.228:19806/41375bcbd5094f538f132d3ebb9b2ea6
Nickelodeon,P2p://135.148.104.228:19806/f2783df879aa424b9402999698bcd55f
Nick Jr.,P2p://135.148.104.228:19806/05c5813e22bf4475b416ec1b35280aa3
Boomerang,P2p://135.148.104.228:19806/317cf636b2d448d0867cc1f976064d8a
AXN亚洲,P2p://135.148.104.228:19806/8add116b0e7d408f89cdf74897f02aef
KIX,P2p://135.148.104.228:19806/04533ea3664e43579573b50db8988450
HITS,P2p://135.148.104.228:19806/be8e6fe7ffd343edb7bec5d01de30204
Astro Arena,P2p://135.148.104.228:19806/6458c64c000b217e5c9b7a38341006fd
Astro SuperSport,P2p://135.148.104.228:19806/f6fc53b0b0fe47ff9bf6d40eec7705f0
Astro SuperSport 2,P2p://135.148.104.228:19806/584adade1c8d4db0b2823cd15b3fd0e9
Astro SuperSport 3,P2p://135.148.104.228:19806/644a3bac000c472123cdeea90ef57521
Astro SuperSport 4,P2p://135.148.104.228:19806/80de42b5188745979efecd3007daeaa8
beIN Sports 3,P2p://135.148.104.228:19806/ade2ee776a684bbca72d37b951bf0d61
WWE,P2p://135.148.104.228:19806/157d295b0933470ab2c880d58a7f14ce
Sky News,P2p://135.148.104.228:19806/ddc4e102601e4fcfa5432722538cf052
八度空间(备),P2p://135.148.104.228:19806/779aca170dba40c5b133a039f4ba2d73
Nat Geo Wild,P2p://135.148.104.228:19806/789748eb75bb4c3b9522742df4eaee1b
tvN,P2p://135.148.104.228:19806/645fb9b800079c5f77c2572e6a78418d
Drama Sangat,P2p://135.148.104.228:19806/4378c0b5cfe94fcfbab76372d8de0814
Berita RTM,P2p://135.148.104.228:19806/0425a3d913b04d29a63d5b21dd07ae65
DW,P2p://135.148.104.228:19806/da713062bd9d419a913b6e9b1aef8fb6
France24,P2p://135.148.104.228:19806/36154fded93f445f863db448232fffa4
SPOTV,P2p://135.148.104.228:19806/c028696060a84386bcd49c9e012904d7
beIN Sports,P2p://135.148.104.228:19806/46375137a35944a38e828ec083096cd9
TVB娱乐新闻台,P2p://135.148.104.228:19806/8378c6ce158144038e684ac97d498273
Astro AEC,P2p://135.148.104.228:19806/22641247176547d19a7d7cbb602de7f8
Awesome TV,P2p://135.148.104.228:19806/ff33379754254a2ab12710dcd052b33d
Colors Tamil,P2p://135.148.104.228:19806/af84ed5a76d74d05bd2d045c6313f854
BOO,P2p://135.148.104.228:19806/d01f4e4805c743ea82f6623c4859e3c9

TVB经典台,P2p://135.148.104.228:19806/d63e2f53bfab45a5ab38e79430862268
ABC Australia,P2p://135.148.104.228:19806/84b326c4dc92459abf1f6e0007c8680a
Eurosport HD,P2p://135.148.104.228:19806/aa9706fa55c84772a56fd959f7abdd45
Astro SuperSport 5,P2p://135.148.104.228:19806/09638fd935964473a20e9260baf2a756
Star Vijay,P2p://135.148.104.228:19806/10036c6ccb1540bf9001e66a8d0acdcb
Zee Tamil,P2p://135.148.104.228:19806/04dc8d8f3b2c43c296c0063b0abff6a5
TVBS亚洲,P2p://135.148.104.228:19806/7389e1ced8184a84aa22aeec29be6f85
Astro AOD 352,P2p://135.148.104.228:19806/44f1c9066e6c49578f1f23e8d6b157f0
Astro AOD 354,P2p://135.148.104.228:19806/8ccb8c35ce9f425ebcd93bc3839c8b0e
Astro Tutor TV SK,P2p://135.148.104.228:19806/9e3a1cdae41e4336be38d2cf55b11e8d
Astro Tutor TV SPM,P2p://135.148.104.228:19806/2e9fecb7adec4c9fa49b5c939087983c
TA-DAA!,P2p://135.148.104.228:19806/3389d62b2e274f3386c6e0fafca66092
eGG Network,P2p://135.148.104.228:19806/afc9e147576d41eda59da886563a3d1c
HITS Movies,P2p://135.148.104.228:19806/9e0e356e598d4116a9d0f3144516bdfa
SHOWCASE MOVIES,P2p://135.148.104.228:19806/beabba149e874fc8a5af2b656d596816
beIN Sports 2,P2p://135.148.104.228:19806/645c759a000df5e36b0043a45841498d
Golf Channel,P2p://135.148.104.228:19806/69981dfb0eb64aea9b1216f81dd80909
天映频道,P2p://135.148.104.228:19806/644b68b3000a7c162865d184572c1ff0
中天亚洲台,P2p://135.148.104.228:19806/362649bea34241588b42dd964bdfb100
TVB星河(粤),P2p://135.148.104.228:19806/18d7387cc825496db789bbfa731a5707
天映经典,P2p://135.148.104.228:19806/644b663d000a432e285c34846b9e74d6
KBS World,P2p://135.148.104.228:19806/26152f8d16224d09bca6368ae2db3e36
ONE,P2p://135.148.104.228:19806/952368f8f4cf42339c651edcb6267585
Colors Hindi,P2p://135.148.104.228:19806/0d693f25b44b493cae09c0497b93db53
CGTN,P2p://135.148.104.228:19806/b1f0e7e90e654f63a369f11b54428643
BBC World News,P2p://135.148.104.228:19806/4500941de27f434cae09553a1f0ed4d1
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
Cartoon Network,P2p://135.148.104.228:19806/41375bcbd5094f538f132d3ebb9b2ea6
Nickelodeon,P2p://135.148.104.228:19806/f2783df879aa424b9402999698bcd55f
Nick Jr.,P2p://135.148.104.228:19806/05c5813e22bf4475b416ec1b35280aa3
Boomerang,P2p://135.148.104.228:19806/317cf636b2d448d0867cc1f976064d8a
AXN亚洲,P2p://135.148.104.228:19806/8add116b0e7d408f89cdf74897f02aef
HITS,P2p://135.148.104.228:19806/be8e6fe7ffd343edb7bec5d01de30204
beIN Sports 3,P2p://135.148.104.228:19806/ade2ee776a684bbca72d37b951bf0d61
Mediacorp 5,P2p://135.148.104.228:19806/b0798f0bb62f440a92ee49d38967b6d1
Mediacorp 8,P2p://135.148.104.228:19806/847cb3132dbe4d2897e276a271c04ec7
Suria,P2p://135.148.104.228:19806/0f5728d5794a47dfba667f8c528c006e
Vasantham,P2p://135.148.104.228:19806/2e41fd0e25664a4cb5e6debd59ea5d27
CNA,P2p://135.148.104.228:19806/7d55ade47df54e3497f9e0fce031943b
Mediacorp U,P2p://135.148.104.228:19806/c0adca0b6eff436090ff94baf3238705
Nat Geo Wild,P2p://135.148.104.228:19806/789748eb75bb4c3b9522742df4eaee1b
Euronews,P2p://135.148.104.228:19806/3169ef1a720442cd91af30a39cc13822
Fight Sports,P2p://135.148.104.228:19806/78bd0cc13a8840fcb8af0440258a8357
GEM,P2p://135.148.104.228:19806/3f6fedbbb9a24f55bb349e7c75d109c4
Fox News,P2p://135.148.104.228:19806/bc919a2d3c4f4a7a9633ded99e69d801
beIN Sports,P2p://135.148.104.228:19806/46375137a35944a38e828ec083096cd9
HGTV居家乐活频道,P2p://135.148.104.228:19806/d6ed657bb866458a91e28701a1b0bcf1
TV5Monde,P2p://135.148.104.228:19806/5206358477b44788b15c15f7ad658464
东森亚洲卫视,P2p://135.148.104.228:19806/4314e2707d7141b78dd0fde4fbf5eae1
Thrill,P2p://135.148.104.228:19806/14f535a7ec5a4939a67e7165f94ca38e
